experiment,run_idx,step_idx,ck_stage,technique_id,technique_name,action_success,detected,detect_prob,detection_delay,impact_minutes,attacker_belief_high_cap,nash_prob_chosen,discounted_payoff_step
Solver_Insider_Threat,15,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410540816
Solver_Insider_Threat,15,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.3229034003725
Solver_Insider_Threat,15,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147505116
Solver_Insider_Threat,15,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.17550000000000002,0,0,0.01,1.0,4498.938792678442
Solver_Insider_Threat,16,0,Reconnaissance,T0888,Remote System Information Discovery,True,False,0.054000000000000006,0,0,0.11111111111111108,0.3333333333333333,950.0874999992277
Solver_Insider_Threat,16,1,Weaponization,T0849,Masquerading,True,False,0.026250000000000002,0,0,0.015384615384615373,0.3333333333333333,1121.9559374991923
Solver_Insider_Threat,16,2,Delivery,T0865,Spearphishing Attachment,False,False,0.07920000000000002,0,0,0.01,1.0,1590.6923500007906
Solver_Insider_Threat,16,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410543413
Solver_Insider_Threat,16,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.322903399993
Solver_Insider_Threat,16,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.8481475055205
Solver_Insider_Threat,16,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.17550000000000002,0,0,0.01,1.0,4498.938792679367
Solver_Insider_Threat,17,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.624999999977
Solver_Insider_Threat,17,1,Weaponization,T0849,Masquerading,True,False,0.04725000000000001,0,0,0.015384615384615373,0.3333333333333333,1096.120687499083
Solver_Insider_Threat,17,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.6923500003259
Solver_Insider_Threat,17,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410546346
Solver_Insider_Threat,17,4,Installation,T0889,Modify Program,False,False,0.08640000000000002,0,0,0.01,1.0,4271.322903400479
Solver_Insider_Threat,17,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147505639
Solver_Insider_Threat,17,6,Actions on Objectives,T0882,Theft of Operational Information,True,True,0.17550000000000002,1,0,0.043478260869565216,1.0,4498.938792678465
Solver_Insider_Threat,18,0,Reconnaissance,T0888,Remote System Information Discovery,True,False,0.054000000000000006,0,0,0.11111111111111108,0.3333333333333333,950.0874999999029
Solver_Insider_Threat,18,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.0315,0,0,0.015384615384615373,0.9914434523793534,1486.472718749366
Solver_Insider_Threat,18,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.692349999188
Solver_Insider_Threat,18,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410554486
Solver_Insider_Threat,18,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.322903400061
Solver_Insider_Threat,18,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147505029
Solver_Insider_Threat,18,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.17550000000000002,0,50,0.01,1.0,4498.938792679167
Solver_Insider_Threat,19,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,0.9999999999998976,1028.6250000005855
Solver_Insider_Threat,19,1,Weaponization,T0820,Exploitation for Evasion,True,True,0.6615000000000001,1,0,0.35999999999999993,0.3333333333333333,957.3066874990792
Solver_Insider_Threat,20,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,0.3333333333333333,1028.6250000008165
Solver_Insider_Threat,20,1,Weaponization,T0818,Engineering Workstation Compromise,True,True,0.0315,1,0,0.35999999999999993,0.3333333333333333,1486.4727187495114
Solver_Insider_Threat,21,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000005614
Solver_Insider_Threat,21,1,Weaponization,T0849,Masquerading,True,False,0.026250000000000002,0,0,0.015384615384615373,0.3333333333333333,1121.9559375007393
Solver_Insider_Threat,21,2,Delivery,T0865,Spearphishing Attachment,False,False,0.07920000000000002,0,0,0.01,1.0,1590.6923499999589
Solver_Insider_Threat,21,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541055284
Solver_Insider_Threat,21,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.322903399317
Solver_Insider_Threat,21,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147504255
Solver_Insider_Threat,21,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.17550000000000002,0,0,0.01,1.0,4498.938792679002
Solver_Insider_Threat,22,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000007824
Solver_Insider_Threat,22,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.0315,0,0,0.015384615384615373,0.9914434523805449,1486.4727187496494
Solver_Insider_Threat,22,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.6923500001474
Solver_Insider_Threat,22,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541055523
Solver_Insider_Threat,22,4,Installation,T0889,Modify Program,True,True,0.08640000000000002,1,0,0.043478260869565216,1.0,4271.322903400361
Solver_Insider_Threat,23,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000007615
Solver_Insider_Threat,23,1,Weaponization,T0818,Engineering Workstation Compromise,False,False,0.0315,0,0,0.015384615384615373,0.9914434523804105,1486.4727187502779
Solver_Insider_Threat,23,2,Delivery,T0865,Spearphishing Attachment,False,True,0.07920000000000002,1,0,0.06569343065693425,1.0,1590.6923500008943
Solver_Insider_Threat,24,0,Reconnaissance,T0888,Remote System Information Discovery,False,True,0.054000000000000006,1,0,0.8181818181818181,0.3333333333333333,950.0874999996909
Solver_Insider_Threat,25,0,Reconnaissance,T0888,Remote System Information Discovery,False,False,0.054000000000000006,0,0,0.11111111111111108,0.3333333333333333,950.0875000007552
Solver_Insider_Threat,25,1,Weaponization,T0849,Masquerading,False,False,0.04725000000000001,0,0,0.015384615384615373,0.3333333333333333,1096.1206874991024
Solver_Insider_Threat,25,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.6923500006064
Solver_Insider_Threat,25,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541055176
Solver_Insider_Threat,25,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.32290339944
Solver_Insider_Threat,25,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147504201
Solver_Insider_Threat,25,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.17550000000000002,0,50,0.01,1.0,4498.938792678563
Solver_Insider_Threat,26,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000003338
Solver_Insider_Threat,26,1,Weaponization,T0849,Masquerading,False,False,0.04725000000000001,0,0,0.015384615384615373,0.3333333333333333,1096.1206874993259
Solver_Insider_Threat,26,2,Delivery,T0865,Spearphishing Attachment,False,False,0.07920000000000002,0,0,0.01,1.0,1590.692350000789
Solver_Insider_Threat,26,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410538615
Solver_Insider_Threat,26,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.322903400321
Solver_Insider_Threat,26,5,Command & Control,T0869,Standard Application Layer Protocol,False,True,0.0675,1,0,0.043478260869565216,1.0,5615.84814750426
Solver_Insider_Threat,27,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6249999990946
Solver_Insider_Threat,27,1,Weaponization,T0820,Exploitation for Evasion,False,True,0.6615000000000001,1,0,0.35999999999999993,0.3333333333333333,957.3066875005215
Solver_Insider_Threat,28,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6249999991378
Solver_Insider_Threat,28,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.0315,0,0,0.015384615384615373,0.9914434523837992,1486.4727187495444
Solver_Insider_Threat,28,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.6923499999032
Solver_Insider_Threat,28,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541054969
Solver_Insider_Threat,28,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.32290339969
Solver_Insider_Threat,28,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147505549
Solver_Insider_Threat,28,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.17550000000000002,0,50,0.01,1.0,4498.938792678996
Solver_Insider_Threat,29,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6249999996348
Solver_Insider_Threat,29,1,Weaponization,T0849,Masquerading,True,True,0.026250000000000002,1,0,0.35999999999999993,0.3333333333333333,1121.955937499389
Solver_Insider_Threat,30,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6250000009113
Solver_Insider_Threat,30,1,Weaponization,T0818,Engineering Workstation Compromise,False,False,0.0315,0,0,0.015384615384615373,0.9914434523805417,1486.4727187501899
Solver_Insider_Threat,30,2,Delivery,T0865,Spearphishing Attachment,False,False,0.07920000000000002,0,0,0.01,1.0,1590.6923500002326
Solver_Insider_Threat,30,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410538656
Solver_Insider_Threat,30,4,Installation,T0889,Modify Program,True,True,0.08640000000000002,1,0,0.043478260869565216,1.0,4271.322903400341
Solver_Insider_Threat,31,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6249999990844
Solver_Insider_Threat,31,1,Weaponization,T0849,Masquerading,False,False,0.026250000000000002,0,0,0.015384615384615373,0.3333333333333333,1121.9559375004983
Solver_Insider_Threat,31,2,Delivery,T0865,Spearphishing Attachment,False,False,0.07920000000000002,0,0,0.01,1.0,1590.6923500007642
Solver_Insider_Threat,31,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541055356
Solver_Insider_Threat,31,4,Installation,T0889,Modify Program,True,True,0.08640000000000002,1,0,0.043478260869565216,1.0,4271.322903400244
Solver_Insider_Threat,32,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6249999995132
Solver_Insider_Threat,32,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.05670000000000001,0,0,0.015384615384615373,0.3333333333333333,1447.3008937507943
Solver_Insider_Threat,32,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.6923500004248
Solver_Insider_Threat,32,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541054492
Solver_Insider_Threat,32,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.32290339951
Solver_Insider_Threat,32,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147504771
Solver_Insider_Threat,32,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.17550000000000002,0,0,0.01,1.0,4498.938792679194
Solver_Insider_Threat,33,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6249999993556
Solver_Insider_Threat,33,1,Weaponization,T0820,Exploitation for Evasion,True,False,0.3675,0,0,0.015384615384615373,0.3333333333333333,1508.2259375006633
Solver_Insider_Threat,33,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.692350000757
Solver_Insider_Threat,33,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541055397
Solver_Insider_Threat,33,4,Installation,T0889,Modify Program,False,True,0.08640000000000002,1,0,0.043478260869565216,1.0,4271.322903400217
Solver_Insider_Threat,34,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,0.9999999999990393,1028.6249999991235
Solver_Insider_Threat,34,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.0063,0,0,0.015384615384615373,0.3333333333333333,1525.644543749308
Solver_Insider_Threat,34,2,Delivery,T0865,Spearphishing Attachment,False,False,0.07920000000000002,0,0,0.01,1.0,1590.692350000859
Solver_Insider_Threat,34,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410543676
Solver_Insider_Threat,34,4,Installation,T0889,Modify Program,False,False,0.08640000000000002,0,0,0.01,1.0,4271.322903399873
Solver_Insider_Threat,34,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147505332
Solver_Insider_Threat,34,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.17550000000000002,0,0,0.01,1.0,4498.938792678693
Solver_Insider_Threat,35,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.625000000366
Solver_Insider_Threat,35,1,Weaponization,T0849,Masquerading,False,False,0.04725000000000001,0,0,0.015384615384615373,0.3333333333333333,1096.1206874999052
Solver_Insider_Threat,35,2,Delivery,T0865,Spearphishing Attachment,False,False,0.07920000000000002,0,0,0.01,1.0,1590.6923499993734
Solver_Insider_Threat,35,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541054983
Solver_Insider_Threat,35,4,Installation,T0889,Modify Program,True,True,0.08640000000000002,1,0,0.043478260869565216,1.0,4271.322903399502
Solver_Insider_Threat,36,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6249999996828
Solver_Insider_Threat,36,1,Weaponization,T0820,Exploitation for Evasion,True,False,0.6615000000000001,0,0,0.015384615384615373,0.3333333333333333,957.3066874997457
Solver_Insider_Threat,36,2,Delivery,T0865,Spearphishing Attachment,False,False,0.07920000000000002,0,0,0.01,1.0,1590.6923500006626
Solver_Insider_Threat,36,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.4245410547614
Solver_Insider_Threat,36,4,Installation,T0889,Modify Program,True,False,0.08640000000000002,0,0,0.01,1.0,4271.322903399821
Solver_Insider_Threat,36,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.84814750481
Solver_Insider_Threat,36,6,Actions on Objectives,T0882,Theft of Operational Information,False,False,0.17550000000000002,0,0,0.01,1.0,4498.938792679299
Solver_Insider_Threat,37,0,Reconnaissance,T0888,Remote System Information Discovery,True,False,0.006,0,0,0.11111111111111108,0.3333333333333333,997.7875000001238
Solver_Insider_Threat,37,1,Weaponization,T0849,Masquerading,True,False,0.04725000000000001,0,0,0.015384615384615373,0.3333333333333333,1096.1206874997988
Solver_Insider_Threat,37,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.6923499997993
Solver_Insider_Threat,37,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541055485
Solver_Insider_Threat,37,4,Installation,T0889,Modify Program,False,False,0.08640000000000002,0,0,0.01,1.0,4271.322903400273
Solver_Insider_Threat,37,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.8481475050385
Solver_Insider_Threat,37,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.17550000000000002,0,50,0.01,1.0,4498.93879267939
Solver_Insider_Threat,38,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,1.0,1028.6249999994177
Solver_Insider_Threat,38,1,Weaponization,T0818,Engineering Workstation Compromise,True,False,0.0315,0,0,0.015384615384615373,0.3333333333333333,1486.4727187502822
Solver_Insider_Threat,38,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.6923500005346
Solver_Insider_Threat,38,3,Exploitation,T0863,User Execution,False,False,0.051750000000000004,0,0,0.01,1.0,3524.424541055321
Solver_Insider_Threat,38,4,Installation,T0889,Modify Program,True,True,0.08640000000000002,1,0,0.043478260869565216,1.0,4271.322903399818
Solver_Insider_Threat,39,0,Reconnaissance,T0842,Network Sniffing,False,False,0.005000000000000001,0,0,0.11111111111111108,0.3333333333333333,1049.7250000003205
Solver_Insider_Threat,39,1,Weaponization,T0849,Masquerading,True,False,0.04725000000000001,0,0,0.015384615384615373,0.3333333333333333,1096.1206875004918
Solver_Insider_Threat,39,2,Delivery,T0865,Spearphishing Attachment,True,False,0.07920000000000002,0,0,0.01,1.0,1590.692349999322
Solver_Insider_Threat,39,3,Exploitation,T0863,User Execution,True,False,0.051750000000000004,0,0,0.01,1.0,3524.424541055389
Solver_Insider_Threat,39,4,Installation,T0889,Modify Program,False,False,0.08640000000000002,0,0,0.01,1.0,4271.322903399646
Solver_Insider_Threat,39,5,Command & Control,T0869,Standard Application Layer Protocol,True,False,0.0675,0,0,0.01,1.0,5615.848147504624
Solver_Insider_Threat,39,6,Actions on Objectives,T0882,Theft of Operational Information,True,False,0.17550000000000002,0,50,0.01,1.0,4498.938792678958
Solver_Insider_Threat,40,0,Reconnaissance,T0842,Network Sniffing,True,False,0.025,0,0,0.11111111111111108,0.9999999999992084,1028.625000000448
Solver_Insider_Threat,40,1,Weaponization,T0820,Exploitation for Evasion,True,False,0.3675,0,0,0.015384615384615373,0.3333333333333333,1508.22593749999
